date,open,high,low,close,volume
2022-12-06,337.2237,342.1250,334.1688,338.7710,6715639
2022-12-07,336.4401,338.5188,334.3500,336.5854,7399636
2022-12-08,339.4759,340.7009,336.2161,339.2162,2848117
2022-12-09,344.2315,347.0910,343.3602,344.4027,4275343
2022-12-12,348.5681,352.8354,346.7106,349.6352,6609910
2022-12-13,346.1784,348.8895,344.1926,347.2944,4241834
2022-12-14,353.9877,356.2320,352.3433,353.5805,3373808
2022-12-15,361.3669,364.2096,358.8009,360.5359,4853718
2022-12-16,367.5726,371.2264,364.3675,366.5543,2588429
2022-12-19,361.8144,361.9278,359.4009,361.2998,1646826
2022-12-20,354.9847,356.5543,352.7647,355.8101,7608612
2022-12-21,353.2661,356.3130,351.4440,352.0522,3773041
2022-12-22,349.2822,353.3347,346.3437,350.6172,1712099
2022-12-23,366.8159,369.2844,364.8343,366.4722,6229050
2022-12-26,364.3619,364.7121,362.4134,363.4611,3226348
2022-12-27,372.2144,374.6582,369.9320,372.5806,3659737
2022-12-28,367.9742,370.0604,366.7082,367.8530,3363681
2022-12-29,368.1754,370.3468,364.5400,368.3054,2158293
2022-12-30,368.5359,371.5405,366.3929,368.8627,7381715
2023-01-02,369.2079,369.5927,366.9970,368.5453,6355245
2023-01-03,363.7838,367.3753,360.0163,363.5362,5537258
2023-01-04,357.8552,358.5334,355.5044,356.3441,6911474
2023-01-05,362.2175,364.8691,360.7862,362.3989,4821832
2023-01-06,360.5134,362.6386,359.3252,360.3947,3449273
2023-01-09,357.4147,357.7486,353.8926,357.3770,6484790
2023-01-10,355.6131,359.1966,352.8604,356.4794,7507726
2023-01-11,358.3582,361.8022,356.8247,358.4582,1146633
2023-01-12,361.1009,362.6714,359.2217,359.8772,7819037
2023-01-13,365.4371,366.2235,363.6540,364.9971,1932975
2023-01-16,370.7776,370.8139,368.1698,369.9613,5127304
2023-01-17,373.6370,374.7136,370.1747,373.7358,6120903
2023-01-18,367.8607,369.2835,367.5869,368.1777,4733255
2023-01-19,363.1225,364.8950,362.9872,363.0535,2646675
2023-01-20,358.3685,359.8356,358.0926,359.5760,3619532
2023-01-23,362.3759,363.9366,359.9180,362.9771,6594507
2023-01-24,363.1128,366.3456,362.1002,362.4021,7614031
2023-01-25,367.7411,369.6365,365.7269,367.0231,3373739
2023-01-26,375.6113,377.2675,372.0739,374.9199,4708376
2023-01-27,375.6326,376.6076,374.1535,375.4046,2544349
2023-01-30,374.2803,379.0536,373.1958,375.5881,3504805
2023-01-31,373.4156,376.6780,371.5813,374.0853,3382538
2023-02-01,382.4721,385.3064,378.8317,382.5118,2809725
2023-02-02,382.7153,384.6950,379.6587,383.2281,5675554
2023-02-03,379.2329,381.1142,375.8754,379.8008,6628425
2023-02-06,381.3757,383.7903,378.8521,381.2935,7098250
2023-02-07,377.8215,379.0281,376.0172,377.2661,5574856
2023-02-08,375.8096,376.7739,372.1471,374.6021,5993584
2023-02-09,365.3499,367.8908,363.1174,365.8486,7609192
2023-02-10,367.2388,367.9210,364.3890,367.7795,2976575
2023-02-13,368.0846,369.4845,367.0299,367.8279,4807759
2023-02-14,367.2750,370.2501,364.3526,365.4424,5567877
2023-02-15,372.1696,375.0142,371.4688,372.1941,2378081
2023-02-16,383.1321,385.5031,383.0697,383.8006,4570531
2023-02-17,378.8215,379.6879,378.6214,379.0705,7764071
2023-02-20,384.3693,385.5481,382.2159,384.6663,6473417
2023-02-21,389.7906,391.4752,386.6451,389.4340,5547548
2023-02-22,386.4326,390.3880,385.1566,387.0715,2777365
2023-02-23,390.2680,391.0656,388.8559,390.1378,7698242
2023-02-24,394.4705,397.8198,390.8015,393.8775,4827324
2023-02-27,398.7923,400.6592,396.1689,398.0721,7225006
2023-02-28,388.0314,391.5143,384.7318,387.5176,1320279
2023-03-01,382.3037,383.0599,380.4436,382.5609,4462728
2023-03-02,385.6181,389.2993,384.6479,385.6111,6723911
2023-03-03,393.9492,395.0986,391.5197,393.5931,4389540
2023-03-06,387.5649,389.0518,383.7232,388.5258,7415121
2023-03-07,393.4844,394.3720,388.3212,391.8062,7223661
2023-03-08,387.4603,389.6915,386.0372,387.9475,7786849
2023-03-09,390.4977,393.4058,388.0998,390.4150,2268051
2023-03-10,391.8723,392.2582,388.0479,391.8115,4424837
2023-03-13,391.9231,395.2248,389.7726,392.6030,2968759
2023-03-14,395.6763,398.1309,393.2663,394.8427,1458237
2023-03-15,394.9521,397.1391,392.2273,396.3282,3288420
2023-03-16,395.0897,398.4484,391.9254,394.5413,7364772
2023-03-17,393.7491,396.1658,390.5424,394.0448,2335021
2023-03-20,391.0511,393.4755,389.5275,391.2660,3719745
2023-03-21,389.9889,391.6866,387.2614,389.7873,1994574
2023-03-22,385.5782,385.8734,382.6701,385.6210,3605400
2023-03-23,374.5707,376.1662,373.3981,375.1793,7019724
2023-03-24,373.1668,377.2511,370.9350,373.6565,1941320
2023-03-27,373.1179,374.6156,369.9645,371.9939,4908759
2023-03-28,373.1508,374.4315,369.4595,373.7139,7169430
2023-03-29,383.6830,384.7739,382.4962,384.0268,7601878
2023-03-30,393.7489,397.3114,392.8404,394.3599,5873829
2023-03-31,387.9770,390.4969,383.1099,386.8494,4829875
2023-04-03,391.6189,392.8618,390.8543,392.2572,4850818
2023-04-04,401.7460,401.9659,397.1584,400.3881,2740960
2023-04-05,391.0094,391.6441,387.8523,391.0582,5969476
2023-04-06,390.9456,394.4513,389.1545,391.3605,7971562
2023-04-07,396.5780,397.4928,396.0386,396.3867,3294204
2023-04-10,401.6085,404.4348,399.8903,401.2044,4975989
2023-04-11,398.6066,402.1609,397.3477,398.5357,5434332
2023-04-12,399.5532,402.9887,395.5868,399.2084,3439576
2023-04-13,399.0225,401.9985,397.9053,400.3576,1919844
2023-04-14,403.1449,404.2595,400.7178,402.1289,1074604
2023-04-17,409.1347,409.6334,407.5911,409.1159,2980907
2023-04-18,406.8531,407.4012,405.1759,406.9573,7840001
2023-04-19,408.9875,412.4553,405.1791,409.0331,1436151
2023-04-20,407.1898,410.7123,405.4553,406.7796,6399577
2023-04-21,398.1198,400.1381,395.2254,397.7859,7345635
2023-04-24,400.7250,402.4165,396.8140,400.5949,5314615
2023-04-25,401.1601,404.7362,399.6228,401.5105,1853821
2023-04-26,405.8963,409.3699,403.7319,405.2678,6173749
2023-04-27,398.2509,402.8586,396.7362,399.2575,5583650
2023-04-28,386.3264,386.9664,383.6301,386.0597,6705153
2023-05-01,389.0986,390.9582,388.3163,388.9706,2904032
2023-05-02,381.3244,385.5909,379.0636,381.9052,1472019
2023-05-03,381.1971,383.9564,378.9878,382.5341,5763445
2023-05-04,386.0285,387.0676,383.6776,386.3952,2866864
2023-05-05,375.6886,376.1569,374.6824,375.3533,7245121
2023-05-08,377.2712,380.3734,376.9139,377.3112,4662466
2023-05-09,369.0090,371.9635,366.0224,369.1133,4390187
2023-05-10,370.9696,372.5866,368.6010,370.2268,6718006
2023-05-11,364.5711,365.1755,361.3592,364.7951,6831168
2023-05-12,354.0548,357.3508,351.1676,353.4884,1307957
2023-05-15,354.0261,354.9298,351.7272,354.7299,4548287
2023-05-16,351.8080,353.3740,350.0936,351.0167,6761058
2023-05-17,343.9233,346.3208,342.8650,343.4440,5796226
2023-05-18,341.0551,342.3311,338.7488,341.2370,4334687
2023-05-19,341.6614,342.8254,340.4168,341.4454,2781165
2023-05-22,345.1312,347.9736,344.4764,345.6338,2747627
2023-05-23,349.0812,351.2687,347.2283,348.6919,6626901
2023-05-24,345.9059,346.3416,343.2337,344.1970,2979190
2023-05-25,345.0046,347.4274,344.8467,345.0674,6600007
2023-05-26,344.0791,346.2165,341.4666,343.7598,4821780
2023-05-29,337.7511,338.4676,334.7950,338.2544,3491573
2023-05-30,331.8082,333.4656,329.0918,332.9128,6471805
2023-05-31,332.6252,335.8043,330.6735,332.2300,6608391
2023-06-01,327.6733,330.4307,325.6961,327.5846,4310640
2023-06-02,335.7676,336.8216,333.8448,335.4418,5157518
2023-06-05,334.4502,337.3323,331.5275,334.2470,7317790
2023-06-06,335.5585,338.6760,334.1374,335.3847,7584529
2023-06-07,335.6342,337.3668,333.0817,335.2449,4338029
2023-06-08,325.3753,326.9967,324.2182,325.2957,7818794
2023-06-09,324.4975,326.8423,323.0664,324.9255,7393675
2023-06-12,328.1472,329.3294,327.6350,327.9099,2535031
2023-06-13,322.1413,323.9273,321.4020,322.6713,5150886
2023-06-14,318.4219,319.1801,315.9814,317.6236,2471949
2023-06-15,315.6282,316.5255,314.9068,315.9363,2041600
2023-06-16,322.7895,322.9193,321.8347,322.5200,2110081
2023-06-19,328.2656,331.7509,325.8516,328.8486,5761521
2023-06-20,323.2823,324.7101,319.5191,322.5939,7077294
2023-06-21,316.7606,318.5266,314.4135,316.6826,2517752
2023-06-22,317.3151,320.3866,315.6952,317.7927,7729807
2023-06-23,317.1218,317.9029,315.5503,317.6808,3046229
2023-06-26,319.5536,320.2877,315.9319,318.5175,6825296
2023-06-27,315.8792,318.1612,311.9872,315.0127,5362192
2023-06-28,315.1234,317.5468,311.5734,314.4534,1366265
2023-06-29,309.2851,310.6298,308.1075,309.1002,6614154
2023-06-30,308.6753,312.5180,307.7475,309.5579,7656713
2023-07-03,310.0598,312.3718,309.7192,309.8666,6610878
2023-07-04,314.9142,315.5697,313.2141,313.5399,5086232
2023-07-05,311.6382,313.5163,311.0072,311.7700,7827433
2023-07-06,310.7013,311.4373,308.5464,310.4427,7668433
2023-07-07,313.7095,316.3997,310.5920,313.4414,3913054
2023-07-10,314.9028,315.1714,312.3925,314.8699,5505276
2023-07-11,314.4870,315.9511,312.1541,314.0249,2914903
2023-07-12,315.8753,317.7656,314.5683,316.1454,3889568
2023-07-13,308.3848,310.7965,307.0004,308.8585,6196441
2023-07-14,319.4500,321.3621,316.8337,318.6693,4216237
2023-07-17,320.8671,321.5606,319.3285,320.7758,7007069
2023-07-18,315.1245,317.2814,312.0092,314.6801,4315376
2023-07-19,317.9759,320.0550,315.1549,317.5061,3764139
2023-07-20,325.4993,327.6384,325.3932,326.9413,4676709
2023-07-21,331.7530,331.7773,327.2415,330.5298,4591261
2023-07-24,335.3244,337.2639,332.2056,335.3779,4541204
2023-07-25,334.6957,336.4593,332.4176,333.3371,4267966
2023-07-26,327.8345,328.6101,327.1547,328.4897,1890662
2023-07-27,329.7814,330.8175,328.9568,329.6769,7116651
2023-07-28,325.4910,328.5607,322.5654,325.0869,3850499
2023-07-31,323.9327,326.1295,320.7034,324.1368,1057647
2023-08-01,325.6519,328.1436,324.5069,326.9405,7368323
2023-08-02,328.2017,329.0655,327.8341,328.4817,7492820
2023-08-03,333.2599,333.4533,331.3847,333.4506,4516782
2023-08-04,326.5021,327.5740,325.5003,326.0108,5537045
2023-08-07,322.4667,323.8070,319.2747,323.4047,1375197
2023-08-08,316.7671,319.9239,314.6704,316.4436,3194751
2023-08-09,315.6846,316.2499,313.9855,314.7467,2428689
2023-08-10,318.8943,319.7141,318.7000,318.8922,7121943
2023-08-11,319.5254,322.0596,317.6871,319.4057,6034425
2023-08-14,314.3619,314.9787,313.2378,314.9581,2237947
2023-08-15,309.3223,309.8638,308.1458,309.3762,4918844
2023-08-16,314.2718,314.5231,314.1987,314.2340,7902239
2023-08-17,315.2118,316.9561,312.4383,315.7412,6968841
2023-08-18,316.6192,318.6247,313.3357,315.9262,7458503
2023-08-21,318.0268,319.9140,316.9559,317.0773,6032023
2023-08-22,317.0077,317.3238,315.7768,316.7838,1526905
2023-08-23,323.1939,323.3613,320.6456,323.3145,1086898
2023-08-24,324.9945,326.7731,321.7423,324.6578,3389042
2023-08-25,322.8879,325.2372,322.1085,322.6175,3393269
2023-08-28,320.3662,321.6245,317.5176,319.4962,5060864
2023-08-29,319.5075,322.2867,316.5980,318.9922,3589305
2023-08-30,327.8964,329.0541,325.0062,327.7417,2323575
2023-08-31,324.1641,325.7359,323.6112,323.7739,7603406
2023-09-01,324.4254,325.1935,320.7889,323.9455,4922662
2023-09-04,319.3622,321.4655,317.2648,319.7025,3248188
2023-09-05,313.5006,316.3882,312.4556,314.6984,6383269
2023-09-06,314.8262,316.4876,311.6880,314.9248,6390060
2023-09-07,306.7125,307.3808,303.8058,307.2927,7706084
2023-09-08,309.7925,312.7427,306.9367,310.2997,6586479
2023-09-11,309.2000,313.2823,308.9671,310.2030,1410706
2023-09-12,302.9795,305.5542,302.0049,303.2869,6727461
2023-09-13,307.4333,310.6484,307.1908,308.1678,6371349
2023-09-14,310.5379,312.4591,307.9518,310.7547,1344128
2023-09-15,316.3622,319.3173,315.3086,316.4687,5733695
2023-09-18,318.0508,319.3469,314.5490,317.5873,4403063
2023-09-19,319.2738,320.1552,317.6893,319.6252,1732229
2023-09-20,322.5432,324.1662,319.6533,321.7616,2767623
2023-09-21,324.4131,327.5289,321.2786,323.1679,7519053
2023-09-22,326.9301,328.7624,324.8142,326.3112,7242925
